student_id,student_first_name,student_last_name,student_email,student_major,student_status,student_gpa,student_enrollment_date,department_name,department_id,total_tuition_paid,total_tuition_due,outstanding_balance,total_payments_count,completed_payments_count,pending_payments_count,failed_payments_count,last_payment_date,last_payment_amount,last_payment_method,credit_card_payments_total,bank_transfer_total,check_payments_total,financial_aid_total,total_scholarships_received,scholarship_count,merit_scholarships_total,need_based_scholarships_total,athletic_scholarships_total,departmental_scholarships_total,largest_scholarship_amount,latest_scholarship_date,net_tuition_after_scholarships,scholarship_coverage_rate_pct,payment_success_rate_pct,avg_payment_amount,fall_2024_tuition,fall_2024_scholarships,spring_2024_tuition,spring_2024_scholarships,fall_2023_tuition,fall_2023_scholarships,has_outstanding_balance,is_scholarship_recipient,is_payment_plan_active,is_financial_aid_recipient
9472,Joanna,Villegas,peter85@example.net,Psychology,Active,2.55,2023-12-17,Psychology,8,22339.67,23687.239999999998,1347.57,9,7,2,0,2025-05-19,4200.04,Credit Card,8815.73,8629.3,2222.11,4166.43,12516.27,0,6866.9,4195.13,2654.05,2769.46,12084.73,2025-05-23,9823.399999999998,56.03,77.78,3191.38,5584.92,3129.07,5584.92,3129.07,5584.92,3129.07,True,True,True,True
9473,Robert,Johnson,barrettmelissa@example.com,English,Active,3.09,2023-05-30,English,6,53647.91,54720.19,1072.28,3,1,2,0,2025-05-18,3243.24,Check,21596.73,14095.95,6407.11,10177.15,7800.69,1,4632.61,1996.48,54.81,1412.7,5600.51,2025-12-02,45847.22,14.54,33.33,53647.91,13411.98,1950.17,13411.98,1950.17,13411.98,1950.17,True,True,True,True
9474,Rachel,Ruiz,jillbird@example.net,Biology,Active,3.7,2024-06-04,Biology,5,22422.37,24686.989999999998,2264.62,13,11,1,1,2025-05-20,9876.43,Financial Aid,11681.56,5596.01,3080.28,2622.7,24981.37,0,15015.17,8058.78,6635.63,7122.91,16148.82,2025-06-02,-2559.0,111.41,84.62,2038.4,5605.59,6245.34,5605.59,6245.34,5605.59,6245.34,True,True,True,True
9475,Allison,Garrett,howellbilly@example.com,Economics,On Leave,2.11,2022-05-16,Economics,9,45019.88,47627.85,2607.97,2,1,0,1,2025-10-27,8630.34,Check,16723.17,15170.97,4191.18,10604.28,24251.75,0,15800.73,9993.41,5271.29,5891.65,19200.98,2025-07-07,20768.129999999997,53.87,50.0,45019.88,11254.97,6062.94,11254.97,6062.94,11254.97,6062.94,True,True,False,True
9476,Robert,Howard,beverlymiller@example.net,Engineering,Graduated,3.79,2025-05-29,Engineering,11,45017.44,47163.79,2146.35,14,13,1,0,2025-07-09,7835.45,Financial Aid,19350.97,14656.56,3362.31,7849.41,367.49,3,244.03,179.8,60.06,69.66,318.15,2026-01-11,44649.950000000004,0.82,92.86,3462.88,11254.36,91.87,11254.36,91.87,11254.36,91.87,True,True,True,False
9477,Alexandra,Diaz,brentcruz@example.net,Biology,Active,2.69,2022-10-28,Biology,5,28333.86,30491.49,2157.63,6,4,1,1,2025-11-01,8267.68,Credit Card,9481.43,7179.07,2431.12,3802.84,13987.7,2,7522.07,4871.06,3894.16,1798.89,12681.06,2025-09-19,14346.16,49.37,66.67,7083.47,7083.47,3496.93,7083.47,3496.93,7083.47,3496.93,True,True,True,True
9478,Rebecca,King,raymondthomas@example.com,English,On Leave,2.15,2025-04-28,English,6,12697.19,17535.04,4837.85,10,9,1,0,2025-07-10,8034.45,Financial Aid,6394.86,4375.69,904.04,2382.12,15065.14,0,9101.05,5748.13,3151.95,1574.55,14374.76,2025-04-05,-2367.949999999999,118.65,90.0,1410.8,3174.3,3766.28,3174.3,3766.28,3174.3,3766.28,True,True,True,True
9479,Christopher,Robbins,christina27@example.com,English,Graduated,3.51,2024-11-12,English,6,40205.05,43885.96000000001,3680.91,4,2,2,0,2025-10-04,3260.23,Check,21499.75,10682.81,2969.17,4823.17,14012.82,1,9005.73,3501.01,1753.26,2836.08,8564.11,2025-04-24,26192.230000000003,34.85,50.0,20102.53,10051.26,3503.2,10051.26,3503.2,10051.26,3503.2,True,True,True,True
9480,Robert,Landry,amber07@example.org,Computer Science,On Leave,2.34,2025-03-30,Computer Science,1,27579.48,31628.98,4049.5,16,14,2,0,2025-07-27,6139.37,Credit Card,12984.46,6470.8,2029.65,3640.32,14626.43,1,8343.89,3814.8,3340.97,2885.73,13228.94,2025-10-06,12953.05,53.03,87.5,1969.96,6894.87,3656.61,6894.87,3656.61,6894.87,3656.61,True,True,True,True
9481,Kevin,Yates,markstewart@example.org,Economics,Active,3.28,2025-10-26,Economics,9,44698.91,48414.090000000004,3715.18,17,15,2,0,2025-08-22,4263.11,Bank Transfer,18423.37,17860.19,4875.54,9973.66,1143.15,0,700.56,498.26,296.76,243.16,789.99,2025-02-08,43555.76,2.56,88.24,2979.93,11174.73,285.79,11174.73,285.79,11174.73,285.79,True,True,True,False
9482,Judith,Watson,chungmadison@example.net,Mathematics,Graduated,2.89,2026-01-02,Mathematics,2,37917.79,41985.16,4067.37,9,8,0,1,2025-09-20,5317.79,Bank Transfer,17660.48,13400.14,5310.7,6827.72,4024.06,1,2003.12,1110.79,1074.89,1127.05,3432.17,2025-09-10,33893.73,10.61,88.89,4739.72,9479.45,1006.01,9479.45,1006.01,9479.45,1006.01,True,True,False,False
9483,William,Newman,aaronsantos@example.org,Biology,Active,3.86,2022-07-23,Biology,5,51452.6,52089.0,636.4,9,6,2,1,2025-05-08,8990.78,Financial Aid,16761.13,11387.95,4509.58,9633.95,1109.19,3,677.06,267.88,235.55,325.29,984.48,2025-10-05,50343.409999999996,2.16,66.67,8575.43,12863.15,277.3,12863.15,277.3,12863.15,277.3,True,True,True,False
9484,Michael,Bender,sbarker@example.net,English,Active,3.53,2022-08-14,English,6,25925.23,30005.25,4080.02,12,10,1,1,2026-01-02,4154.99,Credit Card,9252.16,6328.02,1306.0,3125.64,12555.24,1,5520.54,4846.97,1410.28,2826.63,10156.25,2025-11-17,13369.99,48.43,83.33,2592.52,6481.31,3138.81,6481.31,3138.81,6481.31,3138.81,True,True,True,True
9485,Dawn,Edwards,stephaniejohnson@example.org,Economics,Active,2.71,2022-01-16,Economics,9,12770.45,15772.060000000001,3001.61,14,11,2,1,2025-04-25,5449.59,Check,5247.57,5082.14,1265.24,1687.56,18744.51,1,9846.4,5383.7,833.32,4399.4,10698.36,2025-01-18,-5974.059999999998,146.78,78.57,1160.95,3192.61,4686.13,3192.61,4686.13,3192.61,4686.13,True,True,True,True
9486,Matthew,Foster,xtaylor@example.net,Physics,Graduated,3.84,2024-01-19,Physics,3,33881.87,36426.51,2544.64,7,6,1,0,2025-08-01,6101.71,Credit Card,12529.84,9446.43,2448.26,5729.24,1506.34,0,883.4,494.22,230.1,324.36,1494.74,2025-10-13,32375.530000000002,4.45,85.71,5646.98,8470.47,376.58,8470.47,376.58,8470.47,376.58,True,True,True,False
9487,Jennifer,Hahn,nathanielmartinez@example.com,Engineering,Graduated,2.59,2022-03-15,Engineering,11,17368.12,21198.32,3830.2,5,3,1,1,2025-04-07,2532.1,Financial Aid,7930.82,6841.71,953.63,4268.13,4067.66,0,1663.59,1098.12,871.29,557.85,2739.69,2026-01-08,13300.46,23.42,60.0,5789.37,4342.03,1016.91,4342.03,1016.91,4342.03,1016.91,True,True,True,False
9488,Sarah,King,shannonpatel@example.net,Engineering,Active,2.01,2025-08-06,Engineering,11,59935.8,61400.46000000001,1464.66,6,4,2,0,2025-08-25,4563.36,Check,23244.45,19670.9,7084.61,11184.06,18821.33,2,9220.19,4698.84,2455.9,5298.05,10561.0,2025-02-14,41114.47,31.4,66.67,14983.95,14983.95,4705.33,14983.95,4705.33,14983.95,4705.33,True,True,True,True
9489,Laura,Smith,tina52@example.com,History,On Leave,2.14,2025-02-26,History,7,29635.33,29854.480000000003,219.15,4,2,1,1,2025-09-23,2394.31,Credit Card,16645.45,11765.56,2831.92,3762.16,22179.46,1,14485.29,7139.13,5941.77,4974.85,20205.13,2025-08-31,7455.870000000003,74.84,50.0,14817.67,7408.83,5544.86,7408.83,5544.86,7408.83,5544.86,True,True,True,True
9490,Alan,Doyle,elizabeth18@example.net,Computer Science,On Leave,3.02,2022-03-13,Computer Science,1,26847.07,30315.23,3468.16,11,8,2,1,2025-06-17,3771.38,Check,12049.55,7265.07,3064.46,6571.9,24674.04,0,13675.02,10564.2,6183.35,7011.61,20420.03,2025-12-22,2173.029999999999,91.91,72.73,3355.88,6711.77,6168.51,6711.77,6168.51,6711.77,6168.51,True,True,True,True
9491,Jason,Burgess,scruz@example.net,Engineering,Active,2.22,2025-07-22,Engineering,11,24252.15,26017.31,1765.16,4,2,2,0,2025-06-11,6887.21,Check,13316.79,9109.44,2816.96,3223.57,16179.2,3,8968.46,7231.47,3369.66,2400.66,14360.42,2025-10-08,8072.950000000001,66.71,50.0,12126.08,6063.04,4044.8,6063.04,4044.8,6063.04,4044.8,True,True,True,True
9492,Brittany,Gibson,paulwalton@example.net,Computer Science,Active,2.24,2024-01-24,Computer Science,1,13611.62,16493.11,2881.49,9,7,1,1,2025-08-15,7720.63,Check,4982.98,3192.09,1675.29,2930.97,1429.88,2,957.22,422.1,55.86,210.95,1275.92,2025-08-12,12181.740000000002,10.5,77.78,1944.52,3402.91,357.47,3402.91,357.47,3402.91,357.47,True,True,True,False
9493,Richard,Waters,jenkinselizabeth@example.com,Physics,Active,2.86,2022-04-29,Physics,3,15174.64,15912.349999999999,737.71,16,13,2,1,2025-12-20,9016.63,Credit Card,6610.92,3668.31,1572.24,3236.65,9949.76,0,4128.65,2735.51,1308.4,1176.41,7503.77,2025-11-01,5224.879999999999,65.57,81.25,1167.28,3793.66,2487.44,3793.66,2487.44,3793.66,2487.44,True,True,True,True
9494,Jay,Graham,elizabethfitzgerald@example.net,Computer Science,On Leave,2.95,2024-09-21,Computer Science,1,15359.97,16739.04,1379.07,7,5,1,1,2025-01-18,3347.01,Check,5498.75,3404.96,2184.06,2505.59,23125.38,3,15943.37,7265.38,1883.42,6090.13,12076.2,2025-12-12,-7765.410000000002,150.56,71.43,3071.99,3839.99,5781.35,3839.99,5781.35,3839.99,5781.35,True,True,True,True
9495,Scott,Underwood,sreyes@example.org,Psychology,Active,3.5,2024-06-05,Psychology,8,55375.5,56791.23,1415.73,10,8,1,1,2025-05-07,7171.3,Check,22692.54,14669.57,5106.7,10588.61,21149.75,3,10002.44,4664.23,6213.91,6046.14,14912.75,2025-06-13,34225.75,38.19,80.0,6921.94,13843.88,5287.44,13843.88,5287.44,13843.88,5287.44,True,True,True,True
9496,Kevin,Anthony,longpamela@example.com,Physics,Active,2.59,2024-02-14,Physics,3,15768.1,18062.28,2294.18,14,12,1,1,2025-07-02,7974.98,Credit Card,8717.96,3398.95,1948.2,3014.28,4768.65,3,2260.99,2194.15,216.98,777.55,2804.63,2025-03-05,10999.45,30.24,85.71,1314.01,3942.03,1192.16,3942.03,1192.16,3942.03,1192.16,True,True,True,False
9497,Mario,Schwartz,mark40@example.com,Engineering,Active,2.73,2023-10-20,Engineering,11,59831.43,64520.08,4688.65,3,1,2,0,2025-01-15,5649.05,Credit Card,23132.74,17085.12,5950.94,13517.01,9340.09,2,5152.55,3180.1,1037.49,2405.68,5277.68,2025-10-09,50491.34,15.61,33.33,59831.43,14957.86,2335.02,14957.86,2335.02,14957.86,2335.02,True,True,True,True
9498,Robert,Nichols,davidbaker@example.org,Psychology,Active,3.2,2025-03-08,Psychology,8,20837.63,23359.99,2522.36,15,15,0,0,2025-09-08,2451.15,Bank Transfer,11989.98,8265.78,2136.13,5007.83,7972.55,3,4165.28,2703.07,1227.61,2320.87,7424.23,2025-04-02,12865.080000000002,38.26,100.0,1389.18,5209.41,1993.14,5209.41,1993.14,5209.41,1993.14,True,True,False,True
9499,Tanner,Douglas,glenneric@example.org,History,Active,2.46,2025-02-12,History,7,10710.05,11494.5,784.45,5,3,1,1,2025-06-16,6178.55,Bank Transfer,4801.68,2747.57,910.64,1102.64,3211.14,2,1922.66,706.57,650.78,853.11,2201.2,2025-08-16,7498.91,29.98,60.0,3570.02,2677.51,802.78,2677.51,802.78,2677.51,802.78,True,True,True,False
9500,Joshua,Jackson,regina12@example.com,Biology,Active,2.96,2023-05-16,Biology,5,36070.42,39609.17,3538.75,16,13,2,1,2026-01-15,7335.8,Financial Aid,21313.57,9812.62,4847.02,5137.62,9086.38,0,5266.46,3520.84,165.73,1213.66,8879.2,2025-05-07,26984.04,25.19,81.25,2774.65,9017.6,2271.59,9017.6,2271.59,9017.6,2271.59,True,True,True,True
9501,Susan,Stevenson,anthonyburgess@example.net,Biology,Active,3.19,2026-01-07,Biology,5,49551.87,52444.770000000004,2892.9,8,7,1,0,2025-03-08,2876.07,Bank Transfer,16225.47,15128.69,7052.48,8766.62,15565.06,0,7008.67,7077.19,4580.7,4582.59,12250.66,2025-03-04,33986.810000000005,31.41,87.5,7078.84,12387.97,3891.26,12387.97,3891.26,12387.97,3891.26,True,True,True,True
9502,Deborah,Cruz,vdavis@example.org,History,Graduated,3.52,2024-08-15,History,7,49858.12,50870.94,1012.82,5,5,0,0,2025-04-02,4878.15,Credit Card,25964.59,11137.02,6943.68,9006.86,22665.6,1,12808.97,9075.32,6549.99,4635.74,16090.07,2025-04-18,27192.520000000004,45.46,100.0,9971.62,12464.53,5666.4,12464.53,5666.4,12464.53,5666.4,True,True,False,True
9503,Wendy,Parker,david85@example.net,Biology,Graduated,2.45,2023-11-29,Biology,5,37844.76,41857.55,4012.79,13,12,0,1,2025-09-16,7001.23,Bank Transfer,20001.24,12381.38,3925.85,5005.52,22308.84,3,13293.88,5876.15,5710.41,3872.25,20615.93,2025-08-10,15535.920000000002,58.95,92.31,3153.73,9461.19,5577.21,9461.19,5577.21,9461.19,5577.21,True,True,False,True
9504,Leonard,Palmer,heatherdavis@example.org,Psychology,Graduated,3.64,2024-06-23,Psychology,8,12195.27,15177.61,2982.34,5,5,0,0,2025-09-13,5560.69,Credit Card,6801.62,4124.76,1040.45,2653.77,24336.1,1,9841.6,8636.85,2739.52,6313.15,14537.09,2025-10-26,-12140.829999999998,199.55,100.0,2439.05,3048.82,6084.02,3048.82,6084.02,3048.82,6084.02,True,True,False,True
9505,Rhonda,Newton,xhunt@example.net,Biology,On Leave,3.66,2022-12-13,Biology,5,45529.03,49731.94,4202.91,12,12,0,0,2025-09-07,3804.43,Bank Transfer,25936.33,17606.54,2495.43,8913.85,3312.33,1,1673.09,1134.36,608.21,383.01,1861.63,2025-05-01,42216.7,7.28,100.0,3794.09,11382.26,828.08,11382.26,828.08,11382.26,828.08,True,True,False,False
9506,Eric,Singh,umclean@example.net,History,Active,2.64,2023-05-01,History,7,7696.6,10592.94,2896.34,9,8,1,0,2025-08-23,8869.5,Credit Card,2683.5,2015.22,991.6,1359.08,19226.91,0,9524.21,8480.37,245.71,3656.14,10141.85,2025-04-27,-11530.31,249.81,88.89,962.08,1924.15,4806.73,1924.15,4806.73,1924.15,4806.73,True,True,True,True
9507,Vincent,Grimes,teresa39@example.org,Psychology,Active,3.87,2022-02-01,Psychology,8,10178.49,11192.11,1013.62,9,8,0,1,2025-02-03,8359.6,Financial Aid,3563.17,3306.48,984.94,1426.49,4688.98,1,2070.15,1294.92,935.89,1092.26,2474.88,2025-09-24,5489.51,46.07,88.89,1272.31,2544.62,1172.24,2544.62,1172.24,2544.62,1172.24,True,True,False,False
9508,Larry,Moran,zporter@example.org,Business,Active,2.67,2022-04-05,Computer Science,1,51423.1,53103.32,1680.22,7,5,2,0,2025-06-21,6472.59,Credit Card,20557.98,10587.26,7315.34,5488.59,16864.92,2,9085.73,3666.68,11.2,2991.33,8954.37,2025-05-19,34558.18,32.8,71.43,10284.62,12855.77,4216.23,12855.77,4216.23,12855.77,4216.23,True,True,True,True
9509,Ariana,Brock,hoganwilliam@example.org,History,Active,2.25,2022-05-16,History,7,12460.05,13135.32,675.27,9,7,1,1,2025-02-18,8299.5,Financial Aid,4507.3,4644.86,1117.76,2744.49,3599.29,2,2175.09,1097.0,112.78,494.19,2393.94,2025-04-24,8860.759999999998,28.89,77.78,1780.01,3115.01,899.82,3115.01,899.82,3115.01,899.82,True,True,True,False
9510,Steven,Caldwell,erica21@example.org,Engineering,Active,2.21,2022-06-11,Engineering,11,42571.32,43778.44,1207.12,7,6,1,0,2025-09-30,4526.94,Check,23633.62,11094.21,2740.56,8560.15,13854.74,2,8278.67,3634.67,2982.65,2889.29,6942.11,2025-10-22,28716.58,32.54,85.71,7095.22,10642.83,3463.68,10642.83,3463.68,10642.83,3463.68,True,True,True,True
9511,Brandy,Brown,gwatts@example.com,Psychology,Graduated,2.58,2025-10-08,Psychology,8,24958.94,28799.23,3840.29,13,13,0,0,2025-05-21,8098.49,Financial Aid,13943.14,7189.66,2400.17,5924.83,20829.78,1,12320.4,7451.21,876.98,3466.22,10851.3,2025-09-23,4129.16,83.46,100.0,1919.92,6239.73,5207.44,6239.73,5207.44,6239.73,5207.44,True,True,False,True
9512,Maria,Davis,paula94@example.org,Biology,Active,3.14,2024-07-31,Biology,5,30885.8,30968.55,82.75,8,7,1,0,2025-12-22,6097.57,Check,10482.98,8443.27,1900.15,7675.53,24894.34,1,15156.08,5503.95,1595.45,7438.1,23692.55,2025-04-13,5991.459999999999,80.6,87.5,4412.26,7721.45,6223.59,7721.45,6223.59,7721.45,6223.59,True,True,True,True
9513,William,Ayers,rthomas@example.org,Business,On Leave,2.97,2025-08-31,Computer Science,1,23679.18,27115.12,3435.94,13,10,2,1,2025-03-12,9066.15,Financial Aid,12953.12,7000.67,2814.64,4096.18,12433.23,2,6611.11,3428.67,330.14,1258.68,7524.87,2025-12-24,11245.95,52.51,76.92,2367.92,5919.8,3108.31,5919.8,3108.31,5919.8,3108.31,True,True,True,True
9514,Jerry,Miller,ryan13@example.com,Computer Science,Active,2.4,2024-06-19,Computer Science,1,48212.46,51225.479999999996,3013.02,13,12,0,1,2025-04-30,7439.64,Financial Aid,21157.18,14506.49,3221.22,5561.0,19394.44,2,13340.89,4653.82,650.51,4985.88,17871.83,2025-02-21,28818.02,40.23,92.31,4017.7,12053.11,4848.61,12053.11,4848.61,12053.11,4848.61,True,True,False,True
9515,Daniel,Vargas,zholland@example.com,History,On Leave,3.36,2025-06-18,History,7,45964.63,47362.729999999996,1398.1,15,14,1,0,2025-05-14,7903.71,Bank Transfer,16934.59,10248.79,6859.12,9881.61,2470.33,3,1418.79,935.72,317.68,322.57,1789.02,2025-07-23,43494.299999999996,5.37,93.33,3283.19,11491.16,617.58,11491.16,617.58,11491.16,617.58,True,True,True,False
9516,Rebecca,Vega,ipierce@example.net,History,Active,2.79,2025-08-22,History,7,17589.1,21354.91,3765.81,1,1,0,0,2025-03-19,8126.64,Financial Aid,6563.17,4701.04,888.72,2137.04,19824.12,1,13732.22,5937.39,2950.85,2907.43,16545.09,2025-07-15,-2235.0200000000004,112.71,100.0,17589.1,4397.27,4956.03,4397.27,4956.03,4397.27,4956.03,True,True,False,True
9517,Phillip,Green,owhite@example.org,English,Graduated,2.59,2023-05-30,English,6,48825.1,49092.439999999995,267.34,2,1,0,1,2025-06-17,4083.91,Check,16995.15,19205.35,5726.55,6136.05,8608.48,1,5404.05,1914.82,2299.23,1283.82,6246.88,2025-06-18,40216.619999999995,17.63,50.0,48825.1,12206.27,2152.12,12206.27,2152.12,12206.27,2152.12,True,True,False,True
9518,Deborah,Wolfe,nhall@example.org,Mathematics,Active,2.75,2023-02-08,Mathematics,2,48427.61,51076.43,2648.82,10,10,0,0,2025-08-26,2656.99,Credit Card,24886.33,18351.28,5388.79,9710.98,1830.16,3,861.82,373.19,486.19,249.94,1616.91,2025-11-29,46597.45,3.78,100.0,4842.76,12106.9,457.54,12106.9,457.54,12106.9,457.54,True,True,False,False
9519,Samantha,Ford,collin29@example.net,Biology,Active,2.79,2023-07-07,Biology,5,56670.06,58251.149999999994,1581.09,12,11,0,1,2025-05-01,1786.79,Credit Card,31978.37,13389.84,7099.4,7132.79,12397.7,0,8083.3,4853.69,1039.61,2674.7,11492.6,2025-10-14,44272.36,21.88,91.67,5151.82,14167.51,3099.43,14167.51,3099.43,14167.51,3099.43,True,True,False,True
9520,Janet,Wells,wyattjonathon@example.com,English,Active,2.53,2024-12-21,English,6,29833.25,30915.33,1082.08,14,13,0,1,2025-03-24,3464.15,Credit Card,17362.83,7305.39,2743.79,5474.16,12324.07,3,5019.35,5404.37,464.84,2993.02,12128.4,2025-02-17,17509.18,41.31,92.86,2294.87,7458.31,3081.02,7458.31,3081.02,7458.31,3081.02,True,True,False,True
9521,Thomas,Johnson,trevorstein@example.org,Business,Active,3.09,2025-10-25,Computer Science,1,14771.75,17017.33,2245.58,11,9,1,1,2025-04-12,1980.93,Credit Card,5698.85,4242.77,2070.89,3509.53,10181.03,1,4407.13,3457.49,698.95,2026.59,8566.45,2025-02-14,4590.719999999999,68.92,81.82,1641.31,3692.94,2545.26,3692.94,2545.26,3692.94,2545.26,True,True,True,True
9522,Melissa,Hammond,jestrada@example.net,Physics,Active,2.42,2025-05-08,Physics,3,17826.6,20725.149999999998,2898.55,5,4,1,0,2025-01-31,4557.33,Bank Transfer,9692.21,6355.18,2479.86,3441.3,17443.72,2,10430.27,4669.73,1885.41,4551.72,15177.76,2025-01-21,382.8799999999974,97.85,80.0,4456.65,4456.65,4360.93,4456.65,4360.93,4456.65,4360.93,True,True,True,True
9523,Eric,Osborne,katiepeterson@example.org,Engineering,Graduated,3.58,2024-01-04,Engineering,11,33007.61,37772.51,4764.9,11,10,1,0,2025-11-19,4522.35,Bank Transfer,19091.85,10576.85,4439.43,5523.19,13215.44,1,5697.47,3596.64,3546.0,1743.75,11275.96,2025-02-26,19792.17,40.04,90.91,3300.76,8251.9,3303.86,8251.9,3303.86,8251.9,3303.86,True,True,True,True
9524,Julia,Cantu,monica83@example.com,Psychology,Graduated,2.01,2022-11-10,Psychology,8,37664.35,38915.88,1251.53,14,13,0,1,2025-08-26,7635.78,Check,13573.76,10107.95,5106.21,5138.88,15208.4,3,8966.5,5263.63,428.13,4303.98,10122.31,2025-09-20,22455.949999999997,40.38,92.86,2897.26,9416.09,3802.1,9416.09,3802.1,9416.09,3802.1,True,True,False,True
9525,Christine,Henry,susanosborne@example.net,Economics,Active,2.23,2023-04-26,Economics,9,6763.85,7524.450000000001,760.6,13,11,2,0,2025-08-17,6706.47,Check,2106.32,2163.67,661.86,925.07,20956.04,1,12977.63,5341.66,2872.63,3542.59,14715.72,2025-06-14,-14192.19,309.82,84.62,614.9,1690.96,5239.01,1690.96,5239.01,1690.96,5239.01,True,True,True,True
9526,Chad,Rogers,jacob39@example.net,Physics,Active,3.55,2022-01-23,Physics,3,58351.68,63133.59,4781.91,5,5,0,0,2025-04-24,5741.35,Credit Card,26402.09,17975.76,6897.36,8482.64,22515.86,0,13523.34,9457.1,2598.07,4316.19,17112.5,2025-09-15,35835.82,38.59,100.0,11670.34,14587.92,5628.97,14587.92,5628.97,14587.92,5628.97,True,True,False,True
9527,Matthew,Zimmerman,haydenmichael@example.org,Economics,Active,2.26,2025-10-17,Economics,9,8898.59,13751.36,4852.77,4,2,1,1,2025-03-07,9971.23,Credit Card,5241.1,1992.15,1113.53,942.73,19758.32,2,9128.58,6393.8,1232.65,5558.06,16773.51,2025-07-21,-10859.73,222.04,50.0,4449.3,2224.65,4939.58,2224.65,4939.58,2224.65,4939.58,True,True,True,True
9528,Bobby,Webb,kbuchanan@example.net,History,Active,2.58,2025-12-19,History,7,16931.51,21142.25,4210.74,3,2,0,1,2025-02-07,5777.11,Credit Card,8384.89,5781.53,1726.65,3903.41,4206.08,2,2815.47,1507.35,401.52,617.21,3447.88,2025-01-23,12725.429999999998,24.84,66.67,8465.75,4232.88,1051.52,4232.88,1051.52,4232.88,1051.52,True,True,False,False
9529,Angela,Rodriguez,hsmith@example.net,Business,Active,2.85,2022-03-29,Computer Science,1,11291.62,13231.900000000001,1940.28,18,15,2,1,2025-09-19,5401.67,Bank Transfer,5293.12,3064.44,1091.67,1712.78,7502.31,0,3881.22,3218.75,238.79,2221.01,3817.61,2025-08-24,3789.3100000000004,66.44,83.33,752.77,2822.91,1875.58,2822.91,1875.58,2822.91,1875.58,True,True,True,True
9530,Sabrina,Walker,garciavictoria@example.org,Business,Active,2.92,2022-03-27,Computer Science,1,6235.57,7966.09,1730.52,6,3,2,1,2025-07-05,6643.6,Financial Aid,3473.06,2100.57,646.41,745.87,8572.42,2,4807.43,3544.82,1965.2,1029.43,7209.51,2025-09-26,-2336.8500000000004,137.48,50.0,2078.52,1558.89,2143.11,1558.89,2143.11,1558.89,2143.11,True,True,True,True
9531,Andrew,Foster,jeremyhill@example.com,History,Active,2.13,2022-12-20,History,7,38562.16,39432.350000000006,870.19,16,13,2,1,2025-07-21,9657.41,Check,14803.05,15391.36,2974.35,5031.36,22608.53,3,14756.61,5360.78,5387.05,4751.64,19057.02,2025-03-25,15953.630000000005,58.63,81.25,2966.32,9640.54,5652.13,9640.54,5652.13,9640.54,5652.13,True,True,True,True
9532,Richard,Morrow,uanderson@example.net,Mathematics,Graduated,3.77,2026-01-01,Mathematics,2,42934.74,45817.659999999996,2882.92,13,11,2,0,2025-12-22,3600.58,Check,25183.79,9790.09,5466.84,5547.64,21937.03,0,13680.84,7083.19,4174.53,4552.56,19075.68,2025-08-15,20997.71,51.09,84.62,3903.16,10733.68,5484.26,10733.68,5484.26,10733.68,5484.26,True,True,True,True
9533,John,Mitchell,laura69@example.com,Biology,Active,3.51,2023-12-04,Biology,5,11914.63,12058.429999999998,143.8,3,2,0,1,2025-04-05,1326.56,Bank Transfer,5300.7,3116.23,804.51,1690.03,16554.2,3,11222.85,3639.48,3692.36,3892.16,11831.95,2025-01-28,-4639.5700000000015,138.94,66.67,5957.31,2978.66,4138.55,2978.66,4138.55,2978.66,4138.55,True,True,False,True
9534,Daniel,Moore,lanejohn@example.net,Physics,Active,3.53,2024-08-06,Physics,3,42537.4,43003.15,465.75,9,7,2,0,2025-11-20,1256.45,Financial Aid,12780.36,15512.1,2769.1,9821.11,24647.98,3,16597.03,5803.56,6663.77,4620.41,21517.13,2025-03-10,17889.420000000002,57.94,77.78,6076.77,10634.35,6161.99,10634.35,6161.99,10634.35,6161.99,True,True,True,True
